transaction_id,vendor,department,payment_terms,invoice_date,due_date,payment_date,invoice_amount,paid_amount,anomaly_type,is_anomaly,payment_delay_days,processing_time_days,payment_ratio,amount_zscore_vendor,amount_zscore_overall,vendor_monthly_count,log_amount,predicted_anomaly,anomaly_score
TXN-0222,SABIC Materials,Logistics,Net 90,2023-10-28,2024-01-26,2024-01-30,2222.06,2222.06,Normal,0,4,94,1.0,-0.7937878978093219,-0.3172257344857694,7,7.706639904153264,0,0.46246545247737664
TXN-0313,SABIC Materials,Procurement,Immediate,2023-11-01,2023-11-01,2023-11-08,19155.27,19155.27,Normal,0,7,7,1.0,0.3922317545755036,0.0354377130044409,6,9.860385356163754,0,0.3928440734629898
TXN-0285,Noor Packaging,Finance,Immediate,2023-11-02,2023-11-02,2023-10-30,54525.66,54525.66,Normal,0,-3,-3,1.0,1.312014110337519,0.7720873899690132,7,10.906445035356512,0,0.508093287785907
TXN-0416,Al-Rajhi Supplies,Finance,Net 15,2023-11-02,2023-11-17,2023-11-27,5438.24,5438.24,Normal,0,10,25,1.0,-0.3545049958794311,-0.2502432115885122,3,8.60139462420786,0,0.3830670563214714
TXN-0331,Aramco Services,IT,Net 60,2023-11-02,2024-01-01,2024-01-08,9800.64,9800.64,Normal,0,7,67,1.0,-0.3315764881298706,-0.1593886705220934,3,9.190304997596504,0,0.3759958492642457
TXN-0496,KSA Office Depot,Finance,Immediate,2023-11-03,2023-11-03,2023-11-08,15231.61,15231.61,Normal,0,5,5,1.0,0.2116371997601145,-0.0462793071222473,2,9.631193803498183,0,0.4033155722737186
TXN-0291,Al-Rajhi Supplies,Operations,Net 15,2023-11-03,2023-11-18,2023-11-14,8379.15,8379.15,Normal,0,-4,11,1.0,-0.2859915188119468,-0.1889936635489831,3,9.033621093077269,0,0.3827149312030884
TXN-0306,Noor Packaging,Operations,Net 60,2023-11-05,2024-01-04,2024-01-03,10871.09,10871.09,Normal,0,-1,59,1.0,-0.2308740391313987,-0.1370946939301834,7,9.293954233942411,0,0.3800173461791431
TXN-0134,Aramco Services,Operations,Immediate,2023-11-07,2023-11-07,2023-11-05,14456.13,14456.13,Normal,0,-2,-2,1.0,0.2422255014917422,-0.0624300222116904,3,9.57894299745173,0,0.4025855164323568
TXN-0098,Gulf Trading Co.,Logistics,Immediate,2023-11-07,2023-11-07,2023-11-12,12195.77,12195.77,Normal,0,5,5,1.0,-0.1607213361330522,-0.1095059369478196,3,9.408926441569434,0,0.37726286573155926
TXN-0264,SABIC Materials,Procurement,Net 90,2023-11-08,2024-02-06,2024-02-05,4361.14,4361.14,Normal,0,-1,89,1.0,-0.6439645082675083,-0.2726756859564381,6,8.380718041615626,0,0.4066381013811372
TXN-0218,Riyadh Logistics,Operations,Net 30,2023-11-09,2023-12-09,2023-12-16,8188.98,8188.98,Normal,0,7,37,1.0,-0.4818107617260859,-0.1929542834083726,6,9.010666734841692,0,0.37617483180969
TXN-0389,Jeddah Wholesale,IT,Net 60,2023-11-10,2024-01-09,2024-01-06,21169.97,21169.97,Normal,0,-3,57,1.0,0.2985616377140156,0.0773973324539444,3,9.960386182635204,0,0.4107299023726422
TXN-0469,SABIC Materials,Finance,Net 90,2023-11-11,2024-02-09,2024-02-11,6474.32,6474.32,Normal,0,2,92,1.0,-0.4959551816822616,-0.2286650498179054,6,8.77575330619599,0,0.3978160036378677
TXN-0354,Noor Packaging,Logistics,Net 30,2023-11-11,2023-12-11,2023-12-17,8708.45,8708.45,Normal,0,6,36,1.0,-0.30730845659485,-0.1821354202945425,7,9.072163922043352,0,0.37261755990817885
TXN-0347,Riyadh Logistics,Logistics,Net 15,2023-11-12,2023-11-27,2023-11-22,3107.37,3107.37,Normal,0,-5,10,1.0,-0.9387344515385584,-0.2987876192850746,6,8.04185375202098,0,0.44164338235230527
TXN-0246,Eastern Retail Ltd,Procurement,Net 15,2023-11-12,2023-11-27,2023-12-05,7573.41,7573.41,Normal,0,8,23,1.0,-0.2011449230607815,-0.2057745955861315,4,8.93253073955538,0,0.36368738574531556
TXN-0402,Gulf Trading Co.,IT,Net 15,2023-11-13,2023-11-28,2023-11-23,6127.24,6127.24,Normal,0,-5,10,1.0,-0.2443895426404042,-0.2358935923892726,3,8.72066287514438,0,0.39325783045775176
TXN-0212,Jeddah Wholesale,IT,Net 30,2023-11-13,2023-12-13,2023-12-10,24549.64,24549.64,Normal,0,-3,27,1.0,0.4865627649557744,0.1477848179678687,3,10.108493202129306,0,0.40924684703020653
TXN-0064,SABIC Materials,Procurement,Net 15,2023-11-15,2023-11-30,2023-11-28,3801.06,3801.06,Normal,0,-2,13,1.0,-0.68319309439546,-0.2843403227069607,6,8.24329830409166,0,0.40101139127032986
TXN-0123,Riyadh Logistics,Logistics,Net 60,2023-11-15,2024-01-14,2024-01-09,30401.14,30401.14,Normal,0,-5,55,1.0,1.5154424918500458,0.2696524474952275,6,10.322268279653562,0,0.4568839777046968
TXN-0131,Gulf Trading Co.,Operations,Net 30,2023-11-15,2023-12-15,2023-12-14,2862.55,2862.55,Normal,0,-1,29,1.0,-0.2894005678973425,-0.3038864201157826,3,7.959817392830412,0,0.403853749731453
TXN-0265,SABIC Materials,Operations,Net 90,2023-11-16,2024-02-14,2024-02-19,8086.45,8086.45,Normal,0,5,95,1.0,-0.3830399185868917,-0.1950896483670054,6,8.998068756409829,0,0.3950477076801221
TXN-0112,Noor Packaging,IT,Net 15,2023-11-17,2023-12-02,2023-12-04,9689.41,9689.41,Normal,0,2,17,1.0,-0.2726382821067488,-0.1617052280598748,7,9.178892015651206,0,0.3753356026172925
TXN-0361,Riyadh Logistics,Logistics,Net 15,2023-11-20,2023-12-05,2023-12-05,14995.08,14995.08,Normal,0,0,15,1.0,0.1301740866256507,-0.0512054543344332,6,9.615544112597508,0,0.37607624173093424
TXN-0303,Riyadh Logistics,Procurement,Immediate,2023-11-21,2023-11-21,2023-11-19,17994.74,17994.74,Normal,0,-2,-2,1.0,0.3998948474441476,0.0112676642826797,6,9.79789034220166,0,0.4150781396409597
TXN-0072,Noor Packaging,Procurement,Net 30,2023-11-21,2023-12-21,2023-12-29,33874.89,33874.89,Normal,0,8,38,1.0,0.5821517314294632,0.3419993120719449,7,10.4304588308996,0,0.41683638110356336
TXN-0241,KSA Office Depot,Operations,Net 30,2023-11-22,2023-12-22,2023-12-31,5250.0,5250.0,Normal,0,9,39,1.0,-0.6317816365572557,-0.2541636358527573,2,8.566173813637858,0,0.4084048288302265
TXN-0397,SABIC Materials,Finance,Net 60,2023-11-22,2024-01-21,2024-01-24,2513.65,2513.65,Normal,0,3,63,1.0,-0.7733646307241743,-0.3111528673416384,6,7.829888907839551,0,0.4216164863964866
TXN-0357,Eastern Retail Ltd,Logistics,Net 30,2023-11-22,2023-12-22,2023-12-29,9751.63,9751.63,Normal,0,7,37,1.0,-0.1834617858662411,-0.1604093887179638,4,9.185292271207375,0,0.35918127401777383
TXN-0403,Jeddah Wholesale,IT,Net 90,2023-11-25,2024-02-23,2024-02-27,9938.73,9938.73,Normal,0,4,94,1.0,-0.326199294661847,-0.1565127069296072,3,9.204295136303832,0,0.39120544573867966
TXN-0401,Al-Rajhi Supplies,Procurement,Net 30,2023-11-25,2023-12-25,2023-12-28,2764.07,2764.07,Normal,0,3,33,1.0,-0.4168043130872185,-0.3059374368048118,3,7.924821230091675,0,0.4077004263689074
TXN-0325,Noor Packaging,IT,Net 15,2023-11-26,2023-12-11,2023-12-16,4425.71,4425.71,Normal,0,5,20,1.0,-0.4586737957393317,-0.2713309037914237,7,8.395411923471029,0,0.3926543164842164
TXN-0326,Riyadh Logistics,IT,Net 30,2023-11-27,2023-12-27,2024-01-04,3746.77,3746.77,Normal,0,8,38,1.0,-0.881241450842697,-0.2854710060543143,6,8.22891627541344,0,0.40788248990476583
TXN-0453,Noor Packaging,Finance,Net 90,2023-11-27,2024-02-25,2024-02-21,4498.14,4498.14,Normal,0,-4,86,1.0,-0.4561138944812037,-0.2698224235031785,7,8.411641546383244,0,0.4245914360636856
TXN-0317,Aramco Services,Procurement,Immediate,2023-11-27,2023-11-27,2023-11-27,17078.27,17078.27,Normal,0,0,0,1.0,0.5654114924543298,-0.0078194119256323,3,9.74562072638234,0,0.40753227321167174
TXN-0511,Eastern Retail Ltd,Logistics,Immediate,2023-11-29,2023-11-29,2023-12-05,274472.15,274472.15,High Amount,1,6,6,1.0,1.965581595137557,5.35285426327721,4,12.522608720939951,1,0.6261654354539193
TXN-0452,Eastern Retail Ltd,Logistics,Net 15,2023-11-30,2023-12-15,2023-12-16,21250.04,21250.04,Normal,0,1,16,1.0,-0.0901158605009997,0.0790649289841085,4,9.964161114331452,0,0.37995602509379295
TXN-0019,KSA Office Depot,Finance,Net 60,2023-12-02,2024-01-31,2024-02-10,4786.62,4786.62,Normal,0,10,70,1.0,-0.6709359834384445,-0.2638143274994098,6,8.473788698448924,0,0.41316714140304295
TXN-0061,KSA Office Depot,Procurement,Net 15,2023-12-03,2023-12-18,2023-12-23,6745.7,6745.7,Normal,0,5,20,1.0,-0.5053990636577044,-0.2230130909524632,6,8.81680877543255,0,0.3770808843541621
TXN-0522,KSA Office Depot,IT,Net 15,2023-12-04,2023-12-19,2024-02-18,15285.93,15285.93,Late Payment,1,61,76,1.0,0.21622709169025,-0.0451479989728965,6,9.634753493936453,1,0.530009082209023
TXN-0100,Madinah Goods,Logistics,Net 60,2023-12-04,2024-02-02,2024-01-30,8203.62,8203.62,Normal,0,-3,57,1.0,-0.4124861563710202,-0.1926493800338053,5,9.012452689228056,0,0.3763973463770873
TXN-0170,Gulf Trading Co.,Operations,Net 90,2023-12-05,2024-03-04,2024-03-01,5415.45,5415.45,Normal,0,-3,87,1.0,-0.2542031536318417,-0.2507178528389486,4,8.597195898289753,0,0.39746691618162117
TXN-0139,Aramco Services,IT,Net 15,2023-12-05,2023-12-20,2023-12-26,18973.79,18973.79,Normal,0,6,21,1.0,0.7990395632626786,0.0316580774568676,2,9.850866535008914,0,0.41811279482494584
TXN-0287,SABIC Materials,Finance,Net 15,2023-12-05,2023-12-20,2023-12-28,8765.44,8765.44,Normal,0,8,23,1.0,-0.3354827522981152,-0.180948504767453,3,9.07868607365018,0,0.36887671612446227
TXN-0497,Gulf Trading Co.,Finance,Net 60,2023-12-05,2024-02-03,2024-02-05,4316.51,4316.51,Normal,0,2,62,1.0,-0.2693544899289663,-0.2736051830607371,4,8.370434126173334,0,0.37410544379796185
TXN-0124,Eastern Retail Ltd,IT,Immediate,2023-12-06,2023-12-06,2023-12-01,3224.45,3224.45,Normal,0,-5,-5,1.0,-0.2364504736174602,-0.2963492253578656,6,8.078827754379507,0,0.4399093962043822
TXN-0092,Aramco Services,Logistics,Net 30,2023-12-07,2024-01-06,2024-01-11,21480.83,21480.83,Normal,0,5,35,1.0,1.1080391615994742,0.0838715307475229,2,9.974962740524594,0,0.4232943003503755
TXN-0274,SABIC Materials,Logistics,Net 90,2023-12-07,2024-03-06,2024-03-14,9978.48,9978.48,Normal,0,8,98,1.0,-0.2505201681732572,-0.1556848442834972,3,9.20828626373962,0,0.3937115348843457
TXN-0068,KSA Office Depot,IT,Net 30,2023-12-08,2024-01-07,2024-01-11,22088.81,22088.81,Normal,0,4,34,1.0,0.7910519078478351,0.0965337680200246,6,10.00287169520017,0,0.3961841747701374
TXN-0122,Al-Rajhi Supplies,Logistics,Net 90,2023-12-09,2024-03-08,2024-03-15,4781.41,4781.41,Normal,0,7,97,1.0,-0.369806962665982,-0.2639228347795666,7,8.472699882527822,0,0.42033927492686557
TXN-0132,Gulf Trading Co.,Operations,Net 15,2023-12-09,2023-12-24,2023-12-22,10455.15,10455.15,Normal,0,-2,13,1.0,-0.1847196608691624,-0.1457573653521452,4,9.254945601031302,0,0.3678630493452776
TXN-0506,Al-Rajhi Supplies,Finance,Net 15,2023-12-11,2023-12-26,2023-12-22,301261.97,301261.97,High Amount,1,-4,11,1.0,6.537209589528708,5.910798697843494,7,12.615738816802116,1,0.7091309786142426
TXN-0488,Al-Rajhi Supplies,Finance,Net 15,2023-12-11,2023-12-26,2024-01-03,4166.21,4166.21,Normal,0,8,23,1.0,-0.3841390881278004,-0.2767354410660284,7,8.335002026120941,0,0.3912405388491193
TXN-0279,Madinah Goods,IT,Immediate,2023-12-12,2023-12-12,2023-12-07,10465.52,10465.52,Normal,0,-5,-5,1.0,-0.2234177744886581,-0.1455413921284934,5,9.255936870391205,0,0.4015117230740386
TXN-0099,Jeddah Wholesale,Logistics,Net 15,2023-12-12,2023-12-27,2023-12-28,9937.7,9937.7,Normal,0,1,16,1.0,-0.3262565905401602,-0.1565341584648397,2,9.204191506389304,0,0.38795820332580316
TXN-0221,Al-Rajhi Supplies,Logistics,Net 90,2023-12-13,2024-03-12,2024-03-12,63052.74,63052.74,Normal,0,0,90,1.0,0.987722316246602,0.9496786104065332,7,11.051742657635408,0,0.5201827596825466
TXN-0375,Al-Rajhi Supplies,Operations,Immediate,2023-12-14,2023-12-14,2023-12-23,55411.7,55411.7,Normal,0,9,9,1.0,0.8097113540574393,0.7905407086849697,7,10.922564088340728,0,0.4736576658040133
TXN-0476,Madinah Goods,Logistics,Net 30,2023-12-15,2024-01-14,2024-01-15,8109.34,8109.34,Normal,0,1,31,1.0,-0.4203668615497943,-0.1946129244432455,5,9.000895069781862,0,0.3631722124950104
TXN-0472,Madinah Goods,Operations,Net 60,2023-12-15,2024-02-13,2024-02-10,1569.42,1569.42,Normal,0,-3,57,1.0,-0.967027674158706,-0.3308180936645672,5,7.359098378489916,0,0.4577440346039775
TXN-0485,Eastern Retail Ltd,Logistics,Net 30,2023-12-16,2024-01-15,2024-01-14,5404.13,5404.13,Normal,0,-1,29,1.0,-0.2187554839101782,-0.2509536114591741,6,8.595103781587953,0,0.37495542022944167
TXN-0078,Al-Rajhi Supplies,Finance,Net 60,2023-12-16,2024-02-14,2024-02-16,7791.54,7791.54,Normal,0,2,62,1.0,-0.2996808885171144,-0.2012316602654782,7,8.960922144769158,0,0.3838736935091779
TXN-0528,Gulf Trading Co.,Operations,Net 90,2023-12-17,2024-03-16,2024-03-13,10285.27,3045.68,Partial Payment,1,-3,87,0.2961205685412245,-0.1870618351554342,-0.149295410794187,4,9.238565275261209,1,0.5531304148291368
TXN-0210,Noor Packaging,Finance,Immediate,2023-12-21,2023-12-21,2023-12-28,215816.8,215816.8,Normal,0,7,7,1.0,7.012544169855504,4.131254935994023,1,12.28218981218585,1,0.7187984619294225
TXN-0500,Eastern Retail Ltd,IT,Net 90,2023-12-23,2024-03-22,2024-03-30,3273.98,3273.98,Normal,0,8,98,1.0,-0.2360483811817808,-0.2953176772607127,6,8.094067041180477,0,0.427996791016487
TXN-0118,Eastern Retail Ltd,Logistics,Immediate,2023-12-23,2023-12-23,2023-12-18,3885.7,3885.7,Normal,0,-5,-5,1.0,-0.2310823407062346,-0.2825775480059104,6,8.265315747528929,0,0.4296622938629735
TXN-0509,Al-Rajhi Supplies,Logistics,Net 60,2023-12-25,2024-02-21,2024-02-22,25000.0,25000.0,Duplicate Vendor,1,1,59,1.0,0.1012193190977803,0.1571643455477955,7,10.12667110305036,0,0.4025301297604436
TXN-0133,KSA Office Depot,Operations,Net 15,2023-12-25,2024-01-09,2024-01-12,4230.85,4230.85,Normal,0,3,18,1.0,-0.7178970334754731,-0.2753892010296875,6,8.350394528675569,0,0.3925453870755358
TXN-0178,SABIC Materials,Logistics,Net 90,2023-12-25,2024-03-24,2024-03-31,31660.57,31660.57,Normal,0,7,97,1.0,1.2681159820177874,0.2958822601339767,3,10.36285892159273,0,0.4610459780553474
TXN-0530,Jeddah Wholesale,Procurement,Net 30,2023-12-26,2024-01-25,2024-01-25,0.0,0.0,Zero Amount,1,0,30,0.0,-0.8790616875438402,-0.3635039853389801,2,0.0,1,0.6960088851962617
TXN-0471,KSA Office Depot,Finance,Net 15,2023-12-26,2024-01-10,2024-01-20,7942.3,7942.3,Normal,0,10,25,1.0,-0.4042896254470985,-0.1980918219628986,6,8.98008408502477,0,0.384382720328035
TXN-0473,Madinah Goods,Logistics,Immediate,2023-12-27,2023-12-27,2024-01-02,2944.95,2944.95,Normal,0,6,6,1.0,-0.8520494561425932,-0.3021702972971797,5,7.988186624712898,0,0.4177727952307745
TXN-0159,Riyadh Logistics,Finance,Net 30,2023-12-29,2024-01-28,2024-01-27,3816.0,3816.0,Normal,0,-1,29,1.0,-0.8750164892565625,-0.2840291713124227,1,8.247220052745229,0,0.46684551992408285
TXN-0324,Eastern Retail Ltd,Operations,Immediate,2023-12-29,2023-12-29,2023-12-26,52781.17,52781.17,Normal,0,-3,-3,1.0,0.1658588792814329,0.7357553621070662,6,10.873928723270511,0,0.494146144511273
TXN-0263,Eastern Retail Ltd,Procurement,Net 15,2023-12-31,2024-01-15,2024-01-24,740.25,740.25,Normal,0,9,24,1.0,-0.2566176052289033,-0.3480869960614227,6,6.608337950311936,0,0.4661140865697931
TXN-0037,Gulf Trading Co.,IT,Net 60,2024-01-01,2024-03-01,2024-03-05,11697.04,11697.04,Normal,0,4,64,1.0,-0.1675974403347965,-0.1198928536143461,5,9.367176585385057,0,0.3670281447857598
TXN-0113,Noor Packaging,Logistics,Net 30,2024-01-01,2024-01-31,2024-02-04,10385.69,10385.69,Normal,0,4,34,1.0,-0.2480295833906185,-0.147203990242681,5,9.248280457783885,0,0.3573645697221933
TXN-0353,Madinah Goods,IT,Net 60,2024-01-03,2024-03-03,2024-03-02,19655.8,19655.8,Normal,0,-1,59,1.0,0.544782132070356,0.0458621177907912,3,9.886178613413492,0,0.402896390688506
TXN-0390,SABIC Materials,Finance,Net 15,2024-01-03,2024-01-18,2024-01-28,6238.39,6238.39,Normal,0,10,25,1.0,-0.5124799644368103,-0.23357870099015,5,8.738637700174747,0,0.3812791333990495
TXN-0093,KSA Office Depot,Finance,Net 30,2024-01-04,2024-02-03,2024-02-07,5644.05,5644.05,Normal,0,4,34,1.0,-0.5984854856907262,-0.2459568616213199,5,8.638534333940461,0,0.36936909304928145
TXN-0517,Aramco Services,Finance,Net 15,2024-01-06,2024-01-21,2024-04-19,14775.62,14775.62,Late Payment,1,89,104,1.0,0.2816035256447766,-0.0557760892102897,3,9.600801480933812,1,0.5783227604041349
TXN-0418,Eastern Retail Ltd,Operations,Net 90,2024-01-08,2024-04-07,2024-04-13,10856.72,10856.72,Normal,0,6,96,1.0,-0.1744904890815661,-0.1373939740867771,1,9.29263162669506,0,0.454350987134147
TXN-0047,SABIC Materials,Procurement,Net 15,2024-01-08,2024-01-23,2024-01-28,6846.47,6846.47,Normal,0,5,20,1.0,-0.4698894083507424,-0.2209143810443248,5,8.831634519966629,0,0.36688438527382705
TXN-0009,KSA Office Depot,Finance,Net 30,2024-01-09,2024-02-08,2024-02-17,6798.25,6798.25,Normal,0,9,39,1.0,-0.5009587319027593,-0.2219186461209392,5,8.824567590963708,0,0.3731095063362223
TXN-0034,KSA Office Depot,Procurement,Net 30,2024-01-10,2024-02-09,2024-02-19,4246.42,4246.42,Normal,0,10,40,1.0,-0.7165814109174428,-0.2750649287932113,5,8.354067018760121,0,0.39629027953027995
TXN-0460,SABIC Materials,Finance,Net 60,2024-01-10,2024-03-10,2024-03-19,3795.98,3795.98,Normal,0,9,69,1.0,-0.683548902882694,-0.2844461225117968,5,8.241961292901628,0,0.40372369598153324
TXN-0231,Al-Rajhi Supplies,IT,Net 90,2024-01-10,2024-04-09,2024-04-08,5517.65,5517.65,Normal,0,-1,89,1.0,-0.3526550054975666,-0.2485893607022834,4,8.6158885441428,0,0.39115775489430765
TXN-0142,Riyadh Logistics,Logistics,Net 60,2024-01-11,2024-03-11,2024-03-14,28161.59,28161.59,Normal,0,3,63,1.0,1.314068626181582,0.2230099370777283,4,10.245749780474409,0,0.41338798969325274
TXN-0056,Gulf Trading Co.,Procurement,Immediate,2024-01-12,2024-01-12,2024-01-08,20848.23,20848.23,Normal,0,-4,-4,1.0,-0.0414278976765226,0.0706965393027639,5,9.945072296089366,0,0.4113187191946251
TXN-0461,Noor Packaging,Operations,Net 30,2024-01-13,2024-02-12,2024-02-17,47656.78,47656.78,Normal,0,5,35,1.0,1.06924654780915,0.6290310585825507,5,10.771801169626604,0,0.43812012251926885
TXN-0428,Riyadh Logistics,Logistics,Immediate,2024-01-14,2024-01-14,2024-01-18,17134.36,17134.36,Normal,0,4,4,1.0,0.3225319635863042,-0.0066512404584548,4,9.748899443717423,0,0.38427236290007655
TXN-0258,Noor Packaging,Procurement,Net 60,2024-01-15,2024-03-15,2024-03-23,5618.75,5618.75,Normal,0,8,68,1.0,-0.4165080550656199,-0.2464837779721773,5,8.63404245791253,0,0.37536279212614043
TXN-0448,Riyadh Logistics,Procurement,Immediate,2024-01-15,2024-01-15,2024-01-17,4666.18,4666.18,Normal,0,2,2,1.0,-0.7985707599296823,-0.2663226992502899,4,8.44831031387973,0,0.395456941017899
TXN-0156,Gulf Trading Co.,Finance,Net 30,2024-01-16,2024-02-15,2024-02-15,5588.79,5588.79,Normal,0,0,30,1.0,-0.2518132755368196,-0.247107746899912,5,8.628696998359406,0,0.36344329711809426
TXN-0227,KSA Office Depot,Procurement,Immediate,2024-01-17,2024-01-17,2024-01-27,10419.39,10419.39,Normal,0,10,10,1.0,-0.1949822727000573,-0.1465021293326457,5,9.25151974262998,0,0.3848247946062537
TXN-0235,Noor Packaging,Logistics,Net 90,2024-01-18,2024-04-17,2024-04-22,55003.67,55003.67,Normal,0,5,95,1.0,1.3289084690341602,0.7820427767229005,5,10.915173369700945,0,0.5009318984044042
TXN-0446,Aramco Services,Logistics,Net 90,2024-01-18,2024-04-17,2024-04-27,16911.31,16911.31,Normal,0,10,100,1.0,0.54483321171756,-0.0112966433066266,3,9.735797038121778,0,0.4404743957032463
TXN-0232,SABIC Materials,Finance,Net 90,2024-01-18,2024-04-17,2024-04-25,11768.32,11768.32,Normal,0,8,98,1.0,-0.1251579117183702,-0.1184083240693217,5,9.37325142458364,0,0.3946228976110283
TXN-0213,Gulf Trading Co.,Finance,Net 60,2024-01-18,2024-03-18,2024-03-15,21230.66,21230.66,Normal,0,-3,57,1.0,-0.0361552480868186,0.0786613068940051,5,9.96324874287934,0,0.3953163785193622
TXN-0334,Jeddah Wholesale,IT,Net 90,2024-01-21,2024-04-20,2024-04-29,5757.57,5757.57,Normal,0,9,99,1.0,-0.558784959291279,-0.2435926108644292,1,8.658444458978467,0,0.478704111540422
TXN-0023,Madinah Goods,Logistics,Net 30,2024-01-22,2024-02-21,2024-02-17,10446.5,10446.5,Normal,0,-4,26,1.0,-0.2250076240060562,-0.145937516594632,3,9.25411799432207,0,0.3766738213601541
TXN-0130,Gulf Trading Co.,Procurement,Net 30,2024-01-22,2024-02-21,2024-02-16,6615.82,6615.82,Normal,0,-5,25,1.0,-0.2376533788024794,-0.2257180670650862,5,8.797370170982244,0,0.38219131529445366
TXN-0286,Al-Rajhi Supplies,Operations,Net 60,2024-01-22,2024-03-22,2024-03-18,2076.27,2076.27,Normal,0,-4,56,1.0,-0.432827778452366,-0.3202620639241687,4,7.638809810612834,0,0.42202260783457424
TXN-0191,Madinah Goods,Finance,Immediate,2024-01-23,2024-01-23,2024-02-02,6924.27,6924.27,Normal,0,10,10,1.0,-0.5194248514332246,-0.2192940611986052,3,8.842932319465156,0,0.39522637039685365
TXN-0029,Al-Rajhi Supplies,Finance,Immediate,2024-01-26,2024-01-26,2024-01-26,6121.05,6121.05,Normal,0,0,0,1.0,-0.3385977810117714,-0.2360225098680002,4,8.719652286737606,0,0.38246201503768035
TXN-0182,KSA Office Depot,IT,Net 30,2024-01-27,2024-02-26,2024-02-29,4985.43,4985.43,Normal,0,3,33,1.0,-0.6541370803708776,-0.2596737646648658,5,8.514475501841055,0,0.3739895843139405
TXN-0491,Al-Rajhi Supplies,Logistics,Immediate,2024-01-28,2024-01-28,2024-01-23,9834.2,9834.2,Normal,0,-5,-5,1.0,-0.2520936658320722,-0.158689725354711,4,9.193723066152746,0,0.40219462958267826
TXN-0328,Riyadh Logistics,Operations,Net 90,2024-01-28,2024-04-27,2024-05-07,18644.94,18644.94,Normal,0,10,100,1.0,0.4583589529374988,0.0248092062323829,4,9.83338370700313,0,0.4381599388875039
TXN-0027,SABIC Materials,IT,Net 90,2024-01-29,2024-04-28,2024-05-03,3941.06,3941.06,Normal,0,5,95,1.0,-0.673387348684288,-0.2814245800539947,5,8.279458708296984,0,0.4100810763900197
TXN-0330,Noor Packaging,Procurement,Immediate,2024-01-30,2024-01-30,2024-01-26,16361.34,16361.34,Normal,0,-4,-4,1.0,-0.0368315445512957,-0.0227507217841386,5,9.702737631713507,0,0.40169068011721104
TXN-0359,Aramco Services,Operations,Net 30,2024-01-31,2024-03-01,2024-03-06,12812.48,12812.48,Normal,0,5,35,1.0,0.0396411032347244,-0.0966618822941723,3,9.4582530207606,0,0.3706634547016745
TXN-0304,Madinah Goods,IT,Net 60,2024-02-02,2024-04-02,2024-04-08,16127.74,16127.74,Normal,0,6,66,1.0,0.2498775848384332,-0.0276158466679446,3,9.688358052755014,0,0.38474249765897545
TXN-0510,Gulf Trading Co.,IT,Net 90,2024-02-02,2024-05-02,2024-05-06,0.0,0.0,Zero Amount,1,4,94,0.0,-0.3288671973014355,-0.3635039853389801,3,0.0,1,0.6984769664004562
TXN-0138,KSA Office Depot,Procurement,Immediate,2024-02-05,2024-02-05,2024-02-01,7649.16,7649.16,Normal,0,-4,-4,1.0,-0.4290591563822958,-0.2041969705435446,4,8.942481841634544,0,0.39630205473757957
TXN-0233,Riyadh Logistics,Operations,Net 60,2024-02-07,2024-04-07,2024-04-13,10264.61,10264.61,Normal,0,6,66,1.0,-0.2951761088728636,-0.1497256911028319,2,9.236554752918794,0,0.39328687342011937
TXN-0251,KSA Office Depot,Procurement,Net 30,2024-02-07,2024-03-08,2024-03-13,3609.39,3609.39,Normal,0,5,35,1.0,-0.7704087094493685,-0.2883321826662034,4,8.191571078732753,0,0.38726240651562505
TXN-0230,SABIC Materials,Procurement,Net 90,2024-02-08,2024-05-08,2024-05-17,17046.13,17046.13,Normal,0,9,99,1.0,0.244505393795065,-0.0084887831318204,4,9.743737140097092,0,0.419638918054334
TXN-0320,Aramco Services,IT,Net 30,2024-02-09,2024-03-10,2024-03-15,8918.52,8918.52,Normal,0,5,35,1.0,-0.4403002123962779,-0.1777603484437671,2,9.095997412466962,0,0.38781959678660727
TXN-0151,Jeddah Wholesale,Logistics,Net 15,2024-02-10,2024-02-25,2024-02-20,12093.15,12093.15,Normal,0,-5,10,1.0,-0.2063552304330347,-0.1116431763124437,4,9.400477143600629,0,0.3811102084509372
TXN-0314,Jeddah Wholesale,IT,Immediate,2024-02-10,2024-02-10,2024-02-06,18973.67,18973.67,Normal,0,-4,-4,1.0,0.1763879119475723,0.0316555782488793,4,9.850860210808252,0,0.40697914665770235
TXN-0024,SABIC Materials,Operations,Net 60,2024-02-10,2024-04-10,2024-04-18,3165.93,3165.93,Normal,0,8,68,1.0,-0.7276782606350078,-0.2975680057868053,4,8.060517943357834,0,0.40877552884276225
TXN-0386,Noor Packaging,Operations,Net 60,2024-02-11,2024-04-11,2024-04-17,11162.5,11162.5,Normal,0,6,66,1.0,-0.2205747042476342,-0.1310255755980348,3,9.320404806838493,0,0.37413415891444063
TXN-0081,Riyadh Logistics,Finance,Net 15,2024-02-15,2024-03-01,2024-03-03,8302.09,8302.09,Normal,0,2,17,1.0,-0.4716402373145925,-0.1905985716121085,2,9.024383013658902,0,0.39059331197894587
TXN-0108,SABIC Materials,Logistics,Net 60,2024-02-15,2024-04-15,2024-04-24,11380.56,11380.56,Normal,0,9,69,1.0,-0.152317025696685,-0.126484098148708,4,9.339749780886414,0,0.38041222890575305
